it, F/N=   614     -1.18449525
it, F/N=   615     -1.18449525
it, F/N=   616     -1.18449525
it, F/N=   617     -1.18449525
it, F/N=   618     -1.18449525
it, F/N=   619     -1.18449525
it, F/N=   620     -1.18449525
it, F/N=   621     -1.18449525
it, F/N=   622     -1.18449525
it, F/N=   623     -1.18449525
it, F/N=   624     -1.18449525
it, F/N=   625     -1.18449525
it, F/N=   626     -1.18449525
it, F/N=   627     -1.18449525
it, F/N=   628     -1.18449525
it, F/N=   629     -1.18449525
it, F/N=   630     -1.18449525
it, F/N=   631     -1.18449525
it, F/N=   632     -1.18449525
it, F/N=   633     -1.18449525
it, F/N=   634     -1.18449525
it, F/N=   635     -1.18449525
it, F/N=   636     -1.18449525
it, F/N=   637     -1.18449525
it, F/N=   638     -1.18449525
it, F/N=   639     -1.18449525
it, F/N=   640     -1.18449525
it, F/N=   641     -1.18449525
it, F/N=   642     -1.18449525
it, F/N=   643     -1.18449525
it, F/N=   644     -1.18449525
it, F/N=   645     -1.18449525
it, F/N=   646     -1.18449525
it, F/N=   647     -1.18449525
it, F/N=   648     -1.18449525
it, F/N=   649     -1.18449525
it, F/N=   650     -1.18449525
it, F/N=   651     -1.18449525
it, F/N=   652     -1.18449525
it, F/N=   653     -1.18449525
it, F/N=   654     -1.18449525
it, F/N=   655     -1.18449525
it, F/N=   656     -1.18449525
it, F/N=   657     -1.18449525
it, F/N=   658     -1.18449525
it, F/N=   659     -1.18449525
it, F/N=   660     -1.18449525
it, F/N=   661     -1.18449525
it, F/N=   662     -1.18449525
it, F/N=   663     -1.18449525
it, F/N=   664     -1.18449525
it, F/N=   665     -1.18449525
it, F/N=   666     -1.18449525
it, F/N=   667     -1.18449525
it, F/N=   668     -1.18449525
it, F/N=   669     -1.18449525
it, F/N=   670     -1.18449525
it, F/N=   671     -1.18449525
it, F/N=   672     -1.18449525
it, F/N=   673     -1.18449525
it, F/N=   674     -1.18449525
it, F/N=   675     -1.18449525
it, F/N=   676     -1.18449525
it, F/N=   677     -1.18449525
it, F/N=   678     -1.18449525
it, F/N=   679     -1.18449525
it, F/N=   680     -1.18449525
it, F/N=   681     -1.18449525
it, F/N=   682     -1.18449525
it, F/N=   683     -1.18449525
it, F/N=   684     -1.18449525
it, F/N=   685     -1.18449525
it, F/N=   686     -1.18449525
it, F/N=   687     -1.18449525
it, F/N=   688     -1.18449525
it, F/N=   689     -1.18449525
it, F/N=   690     -1.18449525
it, F/N=   691     -1.18449525
it, F/N=   692     -1.18449525
it, F/N=   693     -1.18449525
it, F/N=   694     -1.18449525
it, F/N=   695     -1.18449525
it, F/N=   696     -1.18449525
it, F/N=   697     -1.18449525
it, F/N=   698     -1.18449525
it, F/N=   699     -1.18449525
it, F/N=   700     -1.18449525
it, F/N=   701     -1.18449525
it, F/N=   702     -1.18449525
it, F/N=   703     -1.18449525
it, F/N=   704     -1.18449525
it, F/N=   705     -1.18449525
it, F/N=   706     -1.18449525
it, F/N=   707     -1.18449525
it, F/N=   708     -1.18449525
it, F/N=   709     -1.18449525
it, F/N=   710     -1.18449525
it, F/N=   711     -1.18449525
it, F/N=   712     -1.18449525
it, F/N=   713     -1.18449525
it, F/N=   714     -1.18449525
it, F/N=   715     -1.18449525
it, F/N=   716     -1.18449525
it, F/N=   717     -1.18449525
it, F/N=   718     -1.18449525
it, F/N=   719     -1.18449525
it, F/N=   720     -1.18449525
it, F/N=   721     -1.18449525
it, F/N=   722     -1.18449525
it, F/N=   723     -1.18449525
it, F/N=   724     -1.18449525
it, F/N=   725     -1.18449525
it, F/N=   726     -1.18449525
it, F/N=   727     -1.18449525
it, F/N=   728     -1.18449525
it, F/N=   729     -1.18449525
it, F/N=   730     -1.18449525
it, F/N=   731     -1.18449525
it, F/N=   732     -1.18449525
it, F/N=   733     -1.18449525
it, F/N=   734     -1.18449525
it, F/N=   735     -1.18449525
it, F/N=   736     -1.18449525
it, F/N=   737     -1.18449525
it, F/N=   738     -1.18449525
it, F/N=   739     -1.18449525
it, F/N=   740     -1.18449525
it, F/N=   741     -1.18449525
it, F/N=   742     -1.18449525
it, F/N=   743     -1.18449525
it, F/N=   744     -1.18449525
it, F/N=   745     -1.18449525
it, F/N=   746     -1.18449525
it, F/N=   747     -1.18449525
it, F/N=   748     -1.18449525
it, F/N=   749     -1.18449525
it, F/N=   750     -1.18449525
it, F/N=   751     -1.18449525
it, F/N=   752     -1.18449525
it, F/N=   753     -1.18449525
it, F/N=   754     -1.18449525
it, F/N=   755     -1.18449525
it, F/N=   756     -1.18449525
it, F/N=   757     -1.18449525
it, F/N=   758     -1.18449525
it, F/N=   759     -1.18449525
it, F/N=   760     -1.18449525
it, F/N=   761     -1.18449525
it, F/N=   762     -1.18449525
it, F/N=   763     -1.18449525
it, F/N=   764     -1.18449525
it, F/N=   765     -1.18449525
it, F/N=   766     -1.18449525
it, F/N=   767     -1.18449525
it, F/N=   768     -1.18449525
it, F/N=   769     -1.18449525
it, F/N=   770     -1.18449525
it, F/N=   771     -1.18449525
it, F/N=   772     -1.18449525
it, F/N=   773     -1.18449525
it, F/N=   774     -1.18449525
it, F/N=   775     -1.18449525
it, F/N=   776     -1.18449525
it, F/N=   777     -1.18449525
it, F/N=   778     -1.18449525
it, F/N=   779     -1.18449525
it, F/N=   780     -1.18449525
it, F/N=   781     -1.18449525
it, F/N=   782     -1.18449525
it, F/N=   783     -1.18449525
it, F/N=   784     -1.18449525
it, F/N=   785     -1.18449525
it, F/N=   786     -1.18449525
it, F/N=   787     -1.18449525
it, F/N=   788     -1.18449525
it, F/N=   789     -1.18449525
it, F/N=   790     -1.18449525
it, F/N=   791     -1.18449525
it, F/N=   792     -1.18449525
it, F/N=   793     -1.18449525
it, F/N=   794     -1.18449525
it, F/N=   795     -1.18449525
it, F/N=   796     -1.18449525
it, F/N=   797     -1.18449525
it, F/N=   798     -1.18449525
it, F/N=   799     -1.18449525
it, F/N=   800     -1.18449525
it, F/N=   801     -1.18449525
